Name,Dataset,Sequence length,Method,Metric_name,Metric
rp24.csv,RNA_PUZZLES,111,isrna,MCQ,21.42
rp24.csv,RNA_PUZZLES,111,simrna,MCQ,18.62
rp24.csv,RNA_PUZZLES,111,mcsym,MCQ,31.47
rp24.csv,RNA_PUZZLES,111,alphafold3,MCQ,14.01
rp24.csv,RNA_PUZZLES,111,rnajp,MCQ,16.5
rp24.csv,RNA_PUZZLES,111,rhofold,MCQ,59.39
rp24.csv,RNA_PUZZLES,111,ifoldrna,MCQ,28.46
rp24.csv,RNA_PUZZLES,111,eprna,MCQ,95.39
rp24.csv,RNA_PUZZLES,111,best,MCQ,
rp24.csv,RNA_PUZZLES,111,trrosettarna,TM-score,0.851
rp24.csv,RNA_PUZZLES,111,3drna,TM-score,0.456
rp24.csv,RNA_PUZZLES,111,vfold,TM-score,0.394
rp24.csv,RNA_PUZZLES,111,rnacomposer,TM-score,0.399
rp24.csv,RNA_PUZZLES,111,isrna,TM-score,0.362
rp24.csv,RNA_PUZZLES,111,simrna,TM-score,0.395
rp24.csv,RNA_PUZZLES,111,mcsym,TM-score,0.386
rp24.csv,RNA_PUZZLES,111,alphafold3,TM-score,0.332
rp24.csv,RNA_PUZZLES,111,rnajp,TM-score,0.415
rp24.csv,RNA_PUZZLES,111,rhofold,TM-score,0.204
rp24.csv,RNA_PUZZLES,111,ifoldrna,TM-score,0.152
rp24.csv,RNA_PUZZLES,111,eprna,TM-score,0.129
rp24.csv,RNA_PUZZLES,111,best,TM-score,0.346
rp24.csv,RNA_PUZZLES,111,trrosettarna,CAD,0.267
rp24.csv,RNA_PUZZLES,111,3drna,CAD,0.252
rp24.csv,RNA_PUZZLES,111,vfold,CAD,0.252
rp24.csv,RNA_PUZZLES,111,rnacomposer,CAD,0.265
rp24.csv,RNA_PUZZLES,111,isrna,CAD,0.259
rp24.csv,RNA_PUZZLES,111,simrna,CAD,0.262
rp24.csv,RNA_PUZZLES,111,mcsym,CAD,0.25
rp24.csv,RNA_PUZZLES,111,alphafold3,CAD,0.264
rp24.csv,RNA_PUZZLES,111,rnajp,CAD,0.251
rp24.csv,RNA_PUZZLES,111,rhofold,CAD,0.193
rp24.csv,RNA_PUZZLES,111,ifoldrna,CAD,0.231
rp24.csv,RNA_PUZZLES,111,eprna,CAD,0.164
rp24.csv,RNA_PUZZLES,111,best,CAD,0.841
rp24.csv,RNA_PUZZLES,111,trrosettarna,BARNABA-RMSD,0.198
rp24.csv,RNA_PUZZLES,111,3drna,BARNABA-RMSD,0.898
rp24.csv,RNA_PUZZLES,111,vfold,BARNABA-RMSD,1.306
rp24.csv,RNA_PUZZLES,111,rnacomposer,BARNABA-RMSD,1.327
rp24.csv,RNA_PUZZLES,111,isrna,BARNABA-RMSD,1.662
rp24.csv,RNA_PUZZLES,111,simrna,BARNABA-RMSD,1.622
rp24.csv,RNA_PUZZLES,111,mcsym,BARNABA-RMSD,1.801
rp24.csv,RNA_PUZZLES,111,alphafold3,BARNABA-RMSD,1.96
rp24.csv,RNA_PUZZLES,111,rnajp,BARNABA-RMSD,2.175
rp24.csv,RNA_PUZZLES,111,rhofold,BARNABA-RMSD,2.59
rp24.csv,RNA_PUZZLES,111,ifoldrna,BARNABA-RMSD,3.028
rp24.csv,RNA_PUZZLES,111,eprna,BARNABA-RMSD,3.083
rp24.csv,RNA_PUZZLES,111,best,BARNABA-RMSD,
rp24.csv,RNA_PUZZLES,111,trrosettarna,BARNABA-eRMSD,0.935
rp24.csv,RNA_PUZZLES,111,3drna,BARNABA-eRMSD,1.148
rp24.csv,RNA_PUZZLES,111,vfold,BARNABA-eRMSD,1.09
rp24.csv,RNA_PUZZLES,111,rnacomposer,BARNABA-eRMSD,1.07
rp24.csv,RNA_PUZZLES,111,isrna,BARNABA-eRMSD,1.138
rp24.csv,RNA_PUZZLES,111,simrna,BARNABA-eRMSD,0.916
rp24.csv,RNA_PUZZLES,111,mcsym,BARNABA-eRMSD,1.024
rp24.csv,RNA_PUZZLES,111,alphafold3,BARNABA-eRMSD,1.078
rp24.csv,RNA_PUZZLES,111,rnajp,BARNABA-eRMSD,0.992
rp24.csv,RNA_PUZZLES,111,rhofold,BARNABA-eRMSD,2.623
rp24.csv,RNA_PUZZLES,111,ifoldrna,BARNABA-eRMSD,2.354
rp24.csv,RNA_PUZZLES,111,eprna,BARNABA-eRMSD,2.486
rp24.csv,RNA_PUZZLES,111,best,BARNABA-eRMSD,
rp24.csv,RNA_PUZZLES,111,trrosettarna,BARNABA-eSCORE,4.622
rp24.csv,RNA_PUZZLES,111,3drna,BARNABA-eSCORE,3.832
rp24.csv,RNA_PUZZLES,111,vfold,BARNABA-eSCORE,3.44
rp24.csv,RNA_PUZZLES,111,rnacomposer,BARNABA-eSCORE,3.552
rp24.csv,RNA_PUZZLES,111,isrna,BARNABA-eSCORE,4.563
rp24.csv,RNA_PUZZLES,111,simrna,BARNABA-eSCORE,4.679
rp24.csv,RNA_PUZZLES,111,mcsym,BARNABA-eSCORE,5.075
rp24.csv,RNA_PUZZLES,111,alphafold3,BARNABA-eSCORE,5.449
rp24.csv,RNA_PUZZLES,111,rnajp,BARNABA-eSCORE,6.311
rp24.csv,RNA_PUZZLES,111,rhofold,BARNABA-eSCORE,0.642
rp24.csv,RNA_PUZZLES,111,ifoldrna,BARNABA-eSCORE,1.187
rp24.csv,RNA_PUZZLES,111,eprna,BARNABA-eSCORE,0.209
rp24.csv,RNA_PUZZLES,111,best,BARNABA-eSCORE,5.728
rp24.csv,RNA_PUZZLES,111,trrosettarna,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,3drna,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,vfold,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,rnacomposer,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,isrna,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,simrna,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,mcsym,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,alphafold3,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,rnajp,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,rhofold,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,ifoldrna,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,eprna,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,best,CLASH,0.0
rp24.csv,RNA_PUZZLES,111,trrosettarna,GDT-TS,0.504
rp24.csv,RNA_PUZZLES,111,3drna,GDT-TS,0.311
rp24.csv,RNA_PUZZLES,111,vfold,GDT-TS,0.286
rp24.csv,RNA_PUZZLES,111,rnacomposer,GDT-TS,0.281
rp24.csv,RNA_PUZZLES,111,isrna,GDT-TS,0.255
rp24.csv,RNA_PUZZLES,111,simrna,GDT-TS,0.273
rp24.csv,RNA_PUZZLES,111,mcsym,GDT-TS,0.259
rp24.csv,RNA_PUZZLES,111,alphafold3,GDT-TS,0.243
rp24.csv,RNA_PUZZLES,111,rnajp,GDT-TS,0.239
rp24.csv,RNA_PUZZLES,111,rhofold,GDT-TS,0.122
rp24.csv,RNA_PUZZLES,111,ifoldrna,GDT-TS,0.099
rp24.csv,RNA_PUZZLES,111,eprna,GDT-TS,0.068
rp24.csv,RNA_PUZZLES,111,best,GDT-TS,0.309
rp24.csv,RNA_PUZZLES,111,trrosettarna,GDT-TS@1,0.198
rp24.csv,RNA_PUZZLES,111,3drna,GDT-TS@1,0.108
rp24.csv,RNA_PUZZLES,111,vfold,GDT-TS@1,0.099
rp24.csv,RNA_PUZZLES,111,rnacomposer,GDT-TS@1,0.099
rp24.csv,RNA_PUZZLES,111,isrna,GDT-TS@1,0.099
rp24.csv,RNA_PUZZLES,111,simrna,GDT-TS@1,0.081
rp24.csv,RNA_PUZZLES,111,mcsym,GDT-TS@1,0.063
rp24.csv,RNA_PUZZLES,111,alphafold3,GDT-TS@1,0.09
rp24.csv,RNA_PUZZLES,111,rnajp,GDT-TS@1,0.063
rp24.csv,RNA_PUZZLES,111,rhofold,GDT-TS@1,0.045
rp24.csv,RNA_PUZZLES,111,ifoldrna,GDT-TS@1,0.063
rp24.csv,RNA_PUZZLES,111,eprna,GDT-TS@1,0.027
rp24.csv,RNA_PUZZLES,111,best,GDT-TS@1,0.153
rp24.csv,RNA_PUZZLES,111,trrosettarna,GDT-TS@2,0.279
rp24.csv,RNA_PUZZLES,111,3drna,GDT-TS@2,0.153
rp24.csv,RNA_PUZZLES,111,vfold,GDT-TS@2,0.171
rp24.csv,RNA_PUZZLES,111,rnacomposer,GDT-TS@2,0.153
rp24.csv,RNA_PUZZLES,111,isrna,GDT-TS@2,0.144
rp24.csv,RNA_PUZZLES,111,simrna,GDT-TS@2,0.144
rp24.csv,RNA_PUZZLES,111,mcsym,GDT-TS@2,0.144
rp24.csv,RNA_PUZZLES,111,alphafold3,GDT-TS@2,0.153
rp24.csv,RNA_PUZZLES,111,rnajp,GDT-TS@2,0.135
rp24.csv,RNA_PUZZLES,111,rhofold,GDT-TS@2,0.081
rp24.csv,RNA_PUZZLES,111,ifoldrna,GDT-TS@2,0.081
rp24.csv,RNA_PUZZLES,111,eprna,GDT-TS@2,0.045
rp24.csv,RNA_PUZZLES,111,best,GDT-TS@2,0.243
rp24.csv,RNA_PUZZLES,111,trrosettarna,GDT-TS@4,0.549
rp24.csv,RNA_PUZZLES,111,3drna,GDT-TS@4,0.342
rp24.csv,RNA_PUZZLES,111,vfold,GDT-TS@4,0.369
rp24.csv,RNA_PUZZLES,111,rnacomposer,GDT-TS@4,0.342
rp24.csv,RNA_PUZZLES,111,isrna,GDT-TS@4,0.351
rp24.csv,RNA_PUZZLES,111,simrna,GDT-TS@4,0.333
rp24.csv,RNA_PUZZLES,111,mcsym,GDT-TS@4,0.27
rp24.csv,RNA_PUZZLES,111,alphafold3,GDT-TS@4,0.279
rp24.csv,RNA_PUZZLES,111,rnajp,GDT-TS@4,0.306
rp24.csv,RNA_PUZZLES,111,rhofold,GDT-TS@4,0.135
rp24.csv,RNA_PUZZLES,111,ifoldrna,GDT-TS@4,0.108
rp24.csv,RNA_PUZZLES,111,eprna,GDT-TS@4,0.072
rp24.csv,RNA_PUZZLES,111,best,GDT-TS@4,0.36
rp24.csv,RNA_PUZZLES,111,trrosettarna,GDT-TS@8,0.991
rp24.csv,RNA_PUZZLES,111,3drna,GDT-TS@8,0.64
rp24.csv,RNA_PUZZLES,111,vfold,GDT-TS@8,0.504
rp24.csv,RNA_PUZZLES,111,rnacomposer,GDT-TS@8,0.531
rp24.csv,RNA_PUZZLES,111,isrna,GDT-TS@8,0.423
rp24.csv,RNA_PUZZLES,111,simrna,GDT-TS@8,0.531
rp24.csv,RNA_PUZZLES,111,mcsym,GDT-TS@8,0.559
rp24.csv,RNA_PUZZLES,111,alphafold3,GDT-TS@8,0.451
rp24.csv,RNA_PUZZLES,111,rnajp,GDT-TS@8,0.451
rp24.csv,RNA_PUZZLES,111,rhofold,GDT-TS@8,0.225
rp24.csv,RNA_PUZZLES,111,ifoldrna,GDT-TS@8,0.144
rp24.csv,RNA_PUZZLES,111,eprna,GDT-TS@8,0.126
rp24.csv,RNA_PUZZLES,111,best,GDT-TS@8,0.477
rp24.csv,RNA_PUZZLES,111,trrosettarna,lDDT,0.773
rp24.csv,RNA_PUZZLES,111,3drna,lDDT,0.614
rp24.csv,RNA_PUZZLES,111,vfold,lDDT,0.003
rp24.csv,RNA_PUZZLES,111,rnacomposer,lDDT,0.675
rp24.csv,RNA_PUZZLES,111,isrna,lDDT,0.572
rp24.csv,RNA_PUZZLES,111,simrna,lDDT,0.061
rp24.csv,RNA_PUZZLES,111,mcsym,lDDT,0.005
rp24.csv,RNA_PUZZLES,111,alphafold3,lDDT,0.665
rp24.csv,RNA_PUZZLES,111,rnajp,lDDT,0.398
rp24.csv,RNA_PUZZLES,111,rhofold,lDDT,0.188
rp24.csv,RNA_PUZZLES,111,ifoldrna,lDDT,0.002
rp24.csv,RNA_PUZZLES,111,eprna,lDDT,0.0
rp24.csv,RNA_PUZZLES,111,best,lDDT,0.703
rp24.csv,RNA_PUZZLES,111,trrosettarna,LCS-TA-COVERAGE-10,9.009
rp24.csv,RNA_PUZZLES,111,3drna,LCS-TA-COVERAGE-10,9.009
rp24.csv,RNA_PUZZLES,111,vfold,LCS-TA-COVERAGE-10,4.505
rp24.csv,RNA_PUZZLES,111,rnacomposer,LCS-TA-COVERAGE-10,10.811
rp24.csv,RNA_PUZZLES,111,isrna,LCS-TA-COVERAGE-10,6.306
rp24.csv,RNA_PUZZLES,111,simrna,LCS-TA-COVERAGE-10,3.604
rp24.csv,RNA_PUZZLES,111,mcsym,LCS-TA-COVERAGE-10,0.901
rp24.csv,RNA_PUZZLES,111,alphafold3,LCS-TA-COVERAGE-10,26.126
rp24.csv,RNA_PUZZLES,111,rnajp,LCS-TA-COVERAGE-10,13.514
rp24.csv,RNA_PUZZLES,111,rhofold,LCS-TA-COVERAGE-10,
rp24.csv,RNA_PUZZLES,111,ifoldrna,LCS-TA-COVERAGE-10,
rp24.csv,RNA_PUZZLES,111,eprna,LCS-TA-COVERAGE-10,
rp24.csv,RNA_PUZZLES,111,best,LCS-TA-COVERAGE-10,26.126
rp24.csv,RNA_PUZZLES,111,trrosettarna,LCS-TA-RESIDUES-10,10.0
rp24.csv,RNA_PUZZLES,111,3drna,LCS-TA-RESIDUES-10,10.0
rp24.csv,RNA_PUZZLES,111,vfold,LCS-TA-RESIDUES-10,5.0
rp24.csv,RNA_PUZZLES,111,rnacomposer,LCS-TA-RESIDUES-10,12.0
rp24.csv,RNA_PUZZLES,111,isrna,LCS-TA-RESIDUES-10,7.0
rp24.csv,RNA_PUZZLES,111,simrna,LCS-TA-RESIDUES-10,4.0
rp24.csv,RNA_PUZZLES,111,mcsym,LCS-TA-RESIDUES-10,1.0
rp24.csv,RNA_PUZZLES,111,alphafold3,LCS-TA-RESIDUES-10,29.0
rp24.csv,RNA_PUZZLES,111,rnajp,LCS-TA-RESIDUES-10,15.0
rp24.csv,RNA_PUZZLES,111,rhofold,LCS-TA-RESIDUES-10,
rp24.csv,RNA_PUZZLES,111,ifoldrna,LCS-TA-RESIDUES-10,
rp24.csv,RNA_PUZZLES,111,eprna,LCS-TA-RESIDUES-10,
rp24.csv,RNA_PUZZLES,111,best,LCS-TA-RESIDUES-10,29.0
rp18.csv,RNA_PUZZLES,71,alphafold3,RMSD,1.47
rp18.csv,RNA_PUZZLES,71,trrosettarna,RMSD,2.414
rp18.csv,RNA_PUZZLES,71,best,RMSD,3.208
rp18.csv,RNA_PUZZLES,71,vfold,RMSD,10.24
rp18.csv,RNA_PUZZLES,71,simrna,RMSD,11.976
rp18.csv,RNA_PUZZLES,71,mcsym,RMSD,13.495
rp18.csv,RNA_PUZZLES,71,rhofold,RMSD,13.865
rp18.csv,RNA_PUZZLES,71,3drna,RMSD,15.932
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,RMSD,17.23
rp18.csv,RNA_PUZZLES,71,eprna,RMSD,19.268
rp18.csv,RNA_PUZZLES,71,rnacomposer,RMSD,19.907
rp18.csv,RNA_PUZZLES,71,isrna,RMSD,20.588
rp18.csv,RNA_PUZZLES,71,ifoldrna,RMSD,20.938
rp18.csv,RNA_PUZZLES,71,rnajp,RMSD,23.546
rp18.csv,RNA_PUZZLES,71,alphafold3,P-VALUE,0.0
rp18.csv,RNA_PUZZLES,71,trrosettarna,P-VALUE,0.0
rp18.csv,RNA_PUZZLES,71,best,P-VALUE,0.0
rp18.csv,RNA_PUZZLES,71,vfold,P-VALUE,8.659739592076221e-15
rp18.csv,RNA_PUZZLES,71,simrna,P-VALUE,1.0073886169692514e-11
rp18.csv,RNA_PUZZLES,71,mcsym,P-VALUE,2.3027475481995907e-09
rp18.csv,RNA_PUZZLES,71,rhofold,P-VALUE,7.768344023606488e-09
rp18.csv,RNA_PUZZLES,71,3drna,P-VALUE,3.286978997263379e-06
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,P-VALUE,7.658689349571146e-05
rp18.csv,RNA_PUZZLES,71,eprna,P-VALUE,0.0039784856254642
rp18.csv,RNA_PUZZLES,71,rnacomposer,P-VALUE,0.0107641430484504
rp18.csv,RNA_PUZZLES,71,isrna,P-VALUE,0.0273996048044031
rp18.csv,RNA_PUZZLES,71,ifoldrna,P-VALUE,0.0421824260735361
rp18.csv,RNA_PUZZLES,71,rnajp,P-VALUE,0.3907930141250263
rp18.csv,RNA_PUZZLES,71,alphafold3,INF-ALL,0.928
rp18.csv,RNA_PUZZLES,71,trrosettarna,INF-ALL,0.547
rp18.csv,RNA_PUZZLES,71,best,INF-ALL,0.868
rp18.csv,RNA_PUZZLES,71,vfold,INF-ALL,0.552
rp18.csv,RNA_PUZZLES,71,simrna,INF-ALL,0.717
rp18.csv,RNA_PUZZLES,71,mcsym,INF-ALL,0.538
rp18.csv,RNA_PUZZLES,71,rhofold,INF-ALL,0.581
rp18.csv,RNA_PUZZLES,71,3drna,INF-ALL,0.648
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,INF-ALL,0.683
rp18.csv,RNA_PUZZLES,71,eprna,INF-ALL,0.0
rp18.csv,RNA_PUZZLES,71,rnacomposer,INF-ALL,0.709
rp18.csv,RNA_PUZZLES,71,isrna,INF-ALL,0.719
rp18.csv,RNA_PUZZLES,71,ifoldrna,INF-ALL,0.311
rp18.csv,RNA_PUZZLES,71,rnajp,INF-ALL,0.644
rp18.csv,RNA_PUZZLES,71,alphafold3,INF-WC,1.0
rp18.csv,RNA_PUZZLES,71,trrosettarna,INF-WC,0.695
rp18.csv,RNA_PUZZLES,71,best,INF-WC,0.981
rp18.csv,RNA_PUZZLES,71,vfold,INF-WC,0.588
rp18.csv,RNA_PUZZLES,71,simrna,INF-WC,0.756
rp18.csv,RNA_PUZZLES,71,mcsym,INF-WC,0.588
rp18.csv,RNA_PUZZLES,71,rhofold,INF-WC,0.695
rp18.csv,RNA_PUZZLES,71,3drna,INF-WC,0.698
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,INF-WC,0.784
rp18.csv,RNA_PUZZLES,71,eprna,INF-WC,
rp18.csv,RNA_PUZZLES,71,rnacomposer,INF-WC,0.784
rp18.csv,RNA_PUZZLES,71,isrna,INF-WC,0.784
rp18.csv,RNA_PUZZLES,71,ifoldrna,INF-WC,0.227
rp18.csv,RNA_PUZZLES,71,rnajp,INF-WC,0.588
rp18.csv,RNA_PUZZLES,71,alphafold3,INF-NWC,0.707
rp18.csv,RNA_PUZZLES,71,trrosettarna,INF-NWC,0.144
rp18.csv,RNA_PUZZLES,71,best,INF-NWC,0.667
rp18.csv,RNA_PUZZLES,71,vfold,INF-NWC,0.0
rp18.csv,RNA_PUZZLES,71,simrna,INF-NWC,0.408
rp18.csv,RNA_PUZZLES,71,mcsym,INF-NWC,0.0
rp18.csv,RNA_PUZZLES,71,rhofold,INF-NWC,0.136
rp18.csv,RNA_PUZZLES,71,3drna,INF-NWC,0.289
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,INF-NWC,0.0
rp18.csv,RNA_PUZZLES,71,eprna,INF-NWC,0.0
rp18.csv,RNA_PUZZLES,71,rnacomposer,INF-NWC,0.471
rp18.csv,RNA_PUZZLES,71,isrna,INF-NWC,0.0
rp18.csv,RNA_PUZZLES,71,ifoldrna,INF-NWC,0.0
rp18.csv,RNA_PUZZLES,71,rnajp,INF-NWC,0.408
rp18.csv,RNA_PUZZLES,71,alphafold3,INF-STACK,0.918
rp18.csv,RNA_PUZZLES,71,trrosettarna,INF-STACK,0.553
rp18.csv,RNA_PUZZLES,71,best,INF-STACK,0.84
rp18.csv,RNA_PUZZLES,71,vfold,INF-STACK,0.598
rp18.csv,RNA_PUZZLES,71,simrna,INF-STACK,0.727
rp18.csv,RNA_PUZZLES,71,mcsym,INF-STACK,0.548
rp18.csv,RNA_PUZZLES,71,rhofold,INF-STACK,0.612
rp18.csv,RNA_PUZZLES,71,3drna,INF-STACK,0.654
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,INF-STACK,0.679
rp18.csv,RNA_PUZZLES,71,eprna,INF-STACK,0.0
rp18.csv,RNA_PUZZLES,71,rnacomposer,INF-STACK,0.697
rp18.csv,RNA_PUZZLES,71,isrna,INF-STACK,0.733
rp18.csv,RNA_PUZZLES,71,ifoldrna,INF-STACK,0.396
rp18.csv,RNA_PUZZLES,71,rnajp,INF-STACK,0.689
rp18.csv,RNA_PUZZLES,71,alphafold3,DI,1.584
rp18.csv,RNA_PUZZLES,71,trrosettarna,DI,4.41
rp18.csv,RNA_PUZZLES,71,best,DI,3.696
rp18.csv,RNA_PUZZLES,71,vfold,DI,18.547
rp18.csv,RNA_PUZZLES,71,simrna,DI,16.693
rp18.csv,RNA_PUZZLES,71,mcsym,DI,25.104
rp18.csv,RNA_PUZZLES,71,rhofold,DI,23.859
rp18.csv,RNA_PUZZLES,71,3drna,DI,24.574
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,DI,25.227
rp18.csv,RNA_PUZZLES,71,eprna,DI,inf
rp18.csv,RNA_PUZZLES,71,rnacomposer,DI,28.06
rp18.csv,RNA_PUZZLES,71,isrna,DI,28.623
rp18.csv,RNA_PUZZLES,71,ifoldrna,DI,67.226
rp18.csv,RNA_PUZZLES,71,rnajp,DI,36.543
rp18.csv,RNA_PUZZLES,71,alphafold3,MCQ,8.53
rp18.csv,RNA_PUZZLES,71,trrosettarna,MCQ,28.63
rp18.csv,RNA_PUZZLES,71,best,MCQ,16.11
rp18.csv,RNA_PUZZLES,71,vfold,MCQ,26.71
rp18.csv,RNA_PUZZLES,71,simrna,MCQ,19.85
rp18.csv,RNA_PUZZLES,71,mcsym,MCQ,33.1
rp18.csv,RNA_PUZZLES,71,rhofold,MCQ,52.98
rp18.csv,RNA_PUZZLES,71,3drna,MCQ,23.62
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,MCQ,21.43
rp18.csv,RNA_PUZZLES,71,eprna,MCQ,91.76
rp18.csv,RNA_PUZZLES,71,rnacomposer,MCQ,22.09
rp18.csv,RNA_PUZZLES,71,isrna,MCQ,19.7
rp18.csv,RNA_PUZZLES,71,ifoldrna,MCQ,30.1
rp18.csv,RNA_PUZZLES,71,rnajp,MCQ,20.9
rp18.csv,RNA_PUZZLES,71,alphafold3,TM-score,0.812
rp18.csv,RNA_PUZZLES,71,trrosettarna,TM-score,0.811
rp18.csv,RNA_PUZZLES,71,best,TM-score,0.582
rp18.csv,RNA_PUZZLES,71,vfold,TM-score,0.283
rp18.csv,RNA_PUZZLES,71,simrna,TM-score,0.222
rp18.csv,RNA_PUZZLES,71,mcsym,TM-score,0.225
rp18.csv,RNA_PUZZLES,71,rhofold,TM-score,0.239
rp18.csv,RNA_PUZZLES,71,3drna,TM-score,0.34
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,TM-score,0.244
rp18.csv,RNA_PUZZLES,71,eprna,TM-score,0.168
rp18.csv,RNA_PUZZLES,71,rnacomposer,TM-score,0.218
rp18.csv,RNA_PUZZLES,71,isrna,TM-score,0.207
rp18.csv,RNA_PUZZLES,71,ifoldrna,TM-score,0.187
rp18.csv,RNA_PUZZLES,71,rnajp,TM-score,0.225
rp18.csv,RNA_PUZZLES,71,alphafold3,CAD,0.931
rp18.csv,RNA_PUZZLES,71,trrosettarna,CAD,0.818
rp18.csv,RNA_PUZZLES,71,best,CAD,0.872
rp18.csv,RNA_PUZZLES,71,vfold,CAD,0.623
rp18.csv,RNA_PUZZLES,71,simrna,CAD,0.701
rp18.csv,RNA_PUZZLES,71,mcsym,CAD,0.616
rp18.csv,RNA_PUZZLES,71,rhofold,CAD,0.656
rp18.csv,RNA_PUZZLES,71,3drna,CAD,0.673
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,CAD,0.681
rp18.csv,RNA_PUZZLES,71,eprna,CAD,0.436
rp18.csv,RNA_PUZZLES,71,rnacomposer,CAD,0.694
rp18.csv,RNA_PUZZLES,71,isrna,CAD,0.68
rp18.csv,RNA_PUZZLES,71,ifoldrna,CAD,0.59
rp18.csv,RNA_PUZZLES,71,rnajp,CAD,0.636
rp18.csv,RNA_PUZZLES,71,alphafold3,BARNABA-RMSD,0.147
rp18.csv,RNA_PUZZLES,71,trrosettarna,BARNABA-RMSD,0.187
rp18.csv,RNA_PUZZLES,71,best,BARNABA-RMSD,0.315
rp18.csv,RNA_PUZZLES,71,vfold,BARNABA-RMSD,1.008
rp18.csv,RNA_PUZZLES,71,simrna,BARNABA-RMSD,1.244
rp18.csv,RNA_PUZZLES,71,mcsym,BARNABA-RMSD,1.329
rp18.csv,RNA_PUZZLES,71,rhofold,BARNABA-RMSD,1.474
rp18.csv,RNA_PUZZLES,71,3drna,BARNABA-RMSD,1.607
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,BARNABA-RMSD,1.803
rp18.csv,RNA_PUZZLES,71,eprna,BARNABA-RMSD,1.908
rp18.csv,RNA_PUZZLES,71,rnacomposer,BARNABA-RMSD,2.0
rp18.csv,RNA_PUZZLES,71,isrna,BARNABA-RMSD,2.093
rp18.csv,RNA_PUZZLES,71,ifoldrna,BARNABA-RMSD,2.096
rp18.csv,RNA_PUZZLES,71,rnajp,BARNABA-RMSD,2.36
rp18.csv,RNA_PUZZLES,71,alphafold3,BARNABA-eRMSD,0.413
rp18.csv,RNA_PUZZLES,71,trrosettarna,BARNABA-eRMSD,1.412
rp18.csv,RNA_PUZZLES,71,best,BARNABA-eRMSD,0.754
rp18.csv,RNA_PUZZLES,71,vfold,BARNABA-eRMSD,1.963
rp18.csv,RNA_PUZZLES,71,simrna,BARNABA-eRMSD,1.615
rp18.csv,RNA_PUZZLES,71,mcsym,BARNABA-eRMSD,1.881
rp18.csv,RNA_PUZZLES,71,rhofold,BARNABA-eRMSD,1.897
rp18.csv,RNA_PUZZLES,71,3drna,BARNABA-eRMSD,1.671
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,BARNABA-eRMSD,1.523
rp18.csv,RNA_PUZZLES,71,eprna,BARNABA-eRMSD,2.244
rp18.csv,RNA_PUZZLES,71,rnacomposer,BARNABA-eRMSD,1.542
rp18.csv,RNA_PUZZLES,71,isrna,BARNABA-eRMSD,1.465
rp18.csv,RNA_PUZZLES,71,ifoldrna,BARNABA-eRMSD,2.096
rp18.csv,RNA_PUZZLES,71,rnajp,BARNABA-eRMSD,1.718
rp18.csv,RNA_PUZZLES,71,alphafold3,BARNABA-eSCORE,2.669
rp18.csv,RNA_PUZZLES,71,trrosettarna,BARNABA-eSCORE,1.453
rp18.csv,RNA_PUZZLES,71,best,BARNABA-eSCORE,2.367
rp18.csv,RNA_PUZZLES,71,vfold,BARNABA-eSCORE,1.617
rp18.csv,RNA_PUZZLES,71,simrna,BARNABA-eSCORE,2.351
rp18.csv,RNA_PUZZLES,71,mcsym,BARNABA-eSCORE,2.448
rp18.csv,RNA_PUZZLES,71,rhofold,BARNABA-eSCORE,0.971
rp18.csv,RNA_PUZZLES,71,3drna,BARNABA-eSCORE,1.523
rp18.csv,RNA_PUZZLES,71,vfoldpipeline,BARNABA-eSCORE,1.838
rp18.csv,RNA_PUZZLES,71,eprna,BARNABA-eSCORE,0.058
rp18.csv,RNA_PUZZLES,71,rnacomposer,BARNABA-eSCORE,1.541
rp18.csv,RNA_PUZZLES,71,isrna,BARNABA-eSCORE,2.319
rp18.csv,RNA_PUZZLES,71,ifoldrna,BARNABA-eSCORE,0.412
rp18.csv,RNA_PUZZLES,71,rnajp,BARNABA-eSCORE,2.695
rp18.csv,RNA_PUZZLES,71,alphafold3,CLASH,0.0
rp18.csv,RNA_PUZZLES,71,trrosettarna,CLASH,0.0
